Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
128.05,-5,15,-4,-9,22,-22,-2,24,-23,0,22,-15
128.09,0,19,-10,-4,22,-19,0,22,-15,-2,19,-19
128.12,-2,19,-7,-4,19,-22,-2,20,-19,-4,17,-23
128.16,-5,19,-7,-7,17,-19,0,22,-12,0,22,-19
128.19,-5,17,-10,-7,19,-16,3,22,-15,-4,19,-15
128.23,0,17,-7,-7,22,-22,-7,20,-23,3,24,-19
128.26,-5,17,-10,-4,17,-19,0,24,-19,-7,19,-15
128.29,-5,17,-4,-4,17,-26,3,20,-19,-4,19,-19
128.33,-2,15,-4,-2,19,-16,0,20,-19,-4,22,-19
128.36,-2,19,-7,-4,19,-16,3,20,-15,0,19,-15
128.40,-7,17,0,-2,22,-19,3,24,-19,-2,17,-11
128.43,-2,19,-14,-7,19,-22,0,22,-19,-2,22,-15
128.47,-10,22,-7,-2,22,-19,0,15,-19,-4,17,-19
128.50,-2,22,-7,-9,17,-19,0,24,-19,-4,19,-15
128.54,0,17,-10,-9,14,-19,3,22,-19,-4,19,-19
128.57,0,22,-7,-4,19,-22,0,22,-23,0,22,-15
128.61,-5,22,-7,-4,24,-26,3,20,-23,0,24,-19
128.64,-5,22,-7,-2,17,-22,0,22,-15,-2,22,-23
128.68,-5,22,-14,-7,19,-19,0,22,-15,-4,22,-11
128.72,-2,19,-7,-7,19,-22,-2,24,-19,-2,19,-19
128.75,-2,19,0,-7,26,-19,0,17,-19,-4,17,-15
128.79,0,12,-7,-7,19,-16,-2,22,-23,0,14,-23
128.82,0,19,-10,-2,17,-22,3,22,-19,0,22,-19
128.86,-2,15,-10,-2,19,-22,-2,17,-27,0,19,-23
128.89,-2,17,-4,-2,22,-19,-2,24,-19,-2,19,-19
128.92,-5,19,-10,-4,19,-16,3,20,-19,-2,17,-19
128.96,0,19,-7,-4,22,-19,-2,20,-19,-4,17,-19
128.99,-5,17,-7,-7,19,-19,-2,17,-15,-4,22,-15
129.03,-2,17,-14,-7,17,-19,-2,22,-19,-4,17,-19
129.06,-2,22,-7,-7,19,-22,5,24,-12,-4,19,-19
129.10,-5,19,-10,-12,19,-26,-2,20,-19,-7,19,-19
129.13,-2,19,-7,-2,19,-19,-4,20,-15,0,19,-19
129.17,-2,19,0,-2,24,-16,-2,20,-15,-7,22,-23
129.20,-5,17,-14,-4,19,-19,0,20,-19,-2,22,-23
129.24,-5,17,-4,-2,17,-19,-2,22,-31,-4,19,-15
129.27,-2,17,-7,-4,19,-22,-2,24,-19,0,22,-23
129.31,-2,19,-10,-4,19,-19,0,24,-19,5,19,-19
129.35,0,19,-7,-4,17,-16,0,22,-19,0,19,-15
129.38,-5,19,-10,-9,22,-22,0,20,-23,-7,22,-15
129.41,-5,17,-7,-4,24,-12,-2,22,-23,-2,24,-15
129.47,-7,17,-7,-4,19,-16,-2,22,-23,-2,22,-19
129.50,-2,19,-7,-7,19,-22,3,17,-12,-2,22,-19
129.54,-10,19,-10,-7,19,-19,0,24,-15,0,19,-15
129.57,-2,19,-10,-7,17,-19,0,20,-19,5,19,-15
129.61,-5,17,-7,-12,22,-19,3,20,-15,-2,22,-15
129.64,-7,19,-7,-4,17,-19,3,20,-23,-4,22,-23
129.68,-5,19,-14,-2,19,-12,0,24,-15,3,17,-23
129.71,-2,19,-10,-2,22,-16,0,20,-15,-2,19,-19
129.75,-2,22,-7,-2,24,-19,0,24,-19,0,19,-15
129.78,0,19,-7,-9,19,-26,3,22,-27,-4,17,-15
129.82,-5,19,-10,-4,24,-22,-4,20,-19,-4,22,-11
129.85,-2,17,-7,-7,24,-16,-2,24,-19,-2,22,-15
129.90,-5,19,-7,-4,22,-16,3,24,-23,-2,22,-19
129.94,-5,17,-4,-2,26,-19,-2,22,-12,-2,19,-15
129.97,-5,19,-7,-12,19,-16,-2,22,-19,-4,19,-11
130.01,-5,24,-10,-4,24,-19,0,24,-27,-4,24,-19
130.05,-5,19,-10,-7,22,-19,0,22,-15,-7,22,-19
130.08,-5,17,-10,-7,19,-26,-2,24,-15,-2,22,-23
130.12,-2,15,-7,-4,19,-19,3,24,-23,3,19,-19
130.15,0,19,4,-7,19,-19,-2,22,-23,0,19,-15
130.18,-2,22,-4,-4,22,-19,5,22,-19,3,19,-19
130.22,-2,17,-10,-4,22,-22,-4,22,-19,-2,17,-19
130.25,-2,22,-7,-9,19,-22,0,20,-19,-2,14,-19
130.29,-2,19,-10,-7,22,-22,-2,24,-23,-2,24,-19
130.32,-5,22,-4,-2,17,-19,-2,24,-19,-2,24,-11
130.36,-2,17,-14,-4,22,-19,0,22,-19,-2,24,-23
130.39,-2,19,-14,-4,24,-19,-2,22,-15,-4,22,-19
130.43,-5,19,-10,-4,22,-19,-4,22,-15,-2,24,-15
130.46,-2,22,-10,-4,19,-19,3,22,-15,0,22,-19
130.50,2,17,-7,-7,17,-16,0,24,-15,-2,19,-19
130.53,-2,22,0,-9,22,-26,-2,20,-19,0,19,-15
130.57,-7,19,-4,-4,22,-22,0,24,-19,-4,24,-15
130.61,-5,22,-7,-9,22,-19,-4,27,-19,0,19,-23
130.64,-2,22,-7,-4,19,-22,3,20,-15,-2,19,-11
130.68,-2,19,-7,-12,19,-22,3,20,-15,-2,22,-15
130.71,-7,17,-7,-9,19,-22,0,22,-23,-4,24,-19
130.75,-5,19,0,-7,19,-19,0,22,-23,0,19,-19
130.78,-2,19,-4,-4,17,-16,0,22,-19,-4,22,-19
130.81,-2,24,-10,-7,19,-22,-2,22,-23,-2,22,-15
130.85,2,22,-4,-7,24,-19,-2,22,-23,0,22,-23
130.88,2,22,-4,-4,24,-22,-4,22,-19,-2,24,-15
130.92,-5,22,-14,-7,19,-19,3,17,-12,3,19,-11
130.95,0,17,-4,-4,24,-19,-2,22,-19,-4,19,-15
130.99,-7,19,-7,-4,19,-22,-4,22,-15,-2,22,-15
131.02,-5,22,-7,-4,22,-19,0,22,-19,-2,19,-19
131.06,-10,17,-7,-7,22,-19,-4,24,-23,-2,19,-19
131.10,-2,22,-7,-7,22,-19,-2,24,-19,-4,22,-19
131.13,-2,22,4,-7,24,-19,-2,22,-23,-2,24,-19
131.17,0,24,-7,-9,22,-16,0,24,-19,0,26,-19
131.20,-2,22,-7,-9,22,-19,0,22,-8,-4,19,-15
131.24,-5,19,-4,-4,24,-19,-2,22,-15,-4,24,-15
131.27,-5,15,-7,-4,24,-12,0,20,-15,0,22,-19
131.30,-5,24,-7,-7,19,-22,-2,24,-15,-4,26,-19
131.34,-2,19,-10,-9,22,-12,0,22,-15,-2,24,-19
131.38,-5,19,-7,-7,24,-19,3,24,-19,-4,17,-15
131.41,-7,19,-10,-4,19,-19,-2,22,-23,-2,19,-11
131.44,-2,22,-10,-4,22,-16,0,24,-15,-4,19,-19
131.48,-5,17,-10,-7,22,-19,-4,20,-23,-4,19,-11
131.51,-5,22,-7,-4,26,-22,0,24,-23,-2,24,-19
131.55,0,22,-10,-4,24,-19,0,29,-19,-2,22,-15
131.58,-2,19,-7,-4,22,-12,0,20,-19,-4,22,-11
131.62,-5,19,-7,-7,22,-19,0,22,-15,-7,22,-11
131.65,-7,19,-14,-7,22,-16,3,22,-19,-4,22,-19
131.69,-5,22,-10,-7,19,-19,0,24,-19,-4,24,-19
131.72,-2,24,-7,-4,19,-16,-4,22,-15,-2,24,-15
131.76,-5,22,-10,-9,22,-22,-4,24,-23,-2,22,-23
131.79,-5,22,-7,-9,19,-19,-2,22,-23,-4,24,-15
131.83,0,22,-7,-4,19,-19,-2,27,-15,-7,22,-15
131.87,-5,22,-10,-7,19,-22,0,24,-23,-4,22,-15
131.90,-5,22,-7,-12,22,-26,-7,24,-19,-2,22,-19
131.94,-2,19,-10,-7,17,-12,-4,24,-15,-4,22,-19
131.97,0,19,-7,-4,26,-16,-2,27,-15,-2,22,-15
132.01,-2,22,-4,-7,19,-16,-2,24,-19,-2,22,-15
132.04,-2,19,-10,-2,19,-12,-2,20,-23,-4,22,-19
132.08,-2,19,-4,-7,19,-16,-7,22,-19,-4,22,-15
132.11,-5,19,-10,-7,22,-16,0,22,-15,-4,22,-11
132.14,-2,24,-7,-7,24,-22,0,22,-8,-2,26,-19
132.18,-2,22,-7,-7,22,-8,-2,22,-12,0,19,-15
132.21,-5,19,-10,-4,24,-22,5,17,-15,-9,19,-23
132.25,-2,22,-4,-9,19,-16,-2,27,-19,0,22,-23
132.29,-2,19,0,-7,22,-16,0,22,-19,-2,22,-19
132.32,-2,19,-4,-9,22,-22,-2,22,-15,-2,24,-15
132.36,0,22,0,-7,22,-22,0,27,-23,-4,22,-19
132.39,-2,22,-7,-7,24,-22,-2,24,-19,-7,24,-11
132.43,-5,24,-7,-4,19,-16,-2,27,-19,0,26,-15
132.46,-2,19,-10,-2,22,-16,-2,20,-15,-2,22,-19
132.50,-7,19,-7,-7,24,-12,-4,24,-19,-2,19,-15
132.53,-7,22,-7,-4,22,-16,0,20,-19,-4,22,-19
132.57,-5,22,-10,-4,24,-16,0,22,-19,-4,24,-27
132.60,-5,19,-10,-7,22,-22,-4,22,-19,-2,19,-19
132.63,-5,22,-10,-9,22,-22,3,27,-19,-2,24,-19
132.67,-2,24,-7,-12,19,-19,-2,27,-19,-2,19,-15
132.71,-7,19,0,-4,26,-19,-2,22,-12,-4,24,-19
132.74,-5,19,-10,-9,22,-19,-2,24,-15,-2,26,-11
132.77,-5,22,-7,-4,24,-19,0,22,-15,-2,24,-23
132.81,-5,22,-4,-7,22,-16,3,24,-19,-2,19,-19
132.84,-7,19,-7,-7,19,-22,-4,20,-8,0,26,-15
132.88,-2,19,-7,-12,22,-19,-2,24,-19,-4,22,-15
132.91,0,22,-10,-9,22,-19,0,22,-15,0,19,-15
132.95,-5,24,-4,-9,19,-16,0,24,-15,-2,22,-19
132.98,-2,22,-10,-7,24,-16,0,24,-19,-2,24,-19
133.02,-5,17,-4,-4,19,-16,-4,24,-15,-4,22,-15
133.05,-5,22,-7,-9,17,-22,-4,22,-19,-7,22,-15
133.09,0,19,-4,-4,19,-22,-4,20,-12,-4,24,-15
133.12,-5,22,-7,-7,24,-12,0,24,-15,-7,22,-15
133.16,-5,22,-10,-7,24,-19,0,24,-15,-2,22,-15
133.20,-7,22,-10,-7,24,-22,0,20,-23,-7,24,-19
133.23,-2,19,-4,-2,22,-22,-4,22,-19,-4,22,-23
133.27,-5,19,-7,-7,24,-16,0,27,-19,-2,22,-23
133.30,-7,17,-10,-4,17,-16,0,24,-19,-2,19,-19
133.34,-5,19,-10,-4,22,-12,-2,24,-19,-7,19,-11
133.37,0,19,-4,-9,19,-19,-2,22,-15,3,22,-19
133.40,-2,22,-4,-9,24,-16,-2,20,-12,-2,19,-19
133.44,0,22,-7,-9,19,-19,-4,22,-19,-2,22,-19
133.47,-5,22,-7,-7,26,-19,0,24,-12,0,22,-19
133.51,-2,19,-7,-7,22,-19,3,27,-19,-4,24,-19
133.54,-5,19,-10,-12,19,-16,0,24,-19,-7,24,-11
133.58,-2,22,0,-4,22,-26,-4,24,-19,-4,22,-19
133.61,-5,17,-14,-9,22,-22,-2,24,-19,-4,22,-15
133.65,-2,19,-10,-4,22,-16,-4,22,-19,-2,17,-19
133.68,0,19,-7,-4,19,-19,0,22,-19,-4,22,-19
133.71,2,19,-7,-9,19,-22,-7,20,-19,-2,22,-11
133.75,-2,19,-10,-4,19,-26,-2,22,-19,-2,29,-15
133.78,-5,22,-7,-2,17,-16,-2,22,-19,-2,24,-11
133.82,0,17,-10,-7,19,-22,-2,24,-19,-2,22,-19
133.85,-7,19,-14,-7,24,-19,0,27,-19,0,22,-15
133.89,-5,19,-7,-4,22,-19,3,22,-23,0,24,-19
133.92,-5,19,-14,-9,19,-8,0,22,-12,-4,22,-15
133.96,0,22,-4,-9,22,-16,0,24,-19,0,22,-15
133.99,-2,19,-10,-12,22,-26,-2,24,-15,-7,19,-23
134.03,-2,22,-4,-4,19,-19,-2,24,-19,-4,22,-15
134.06,-5,19,-10,-4,19,-16,0,20,-23,-4,19,-19
134.10,0,17,-4,-4,19,-16,-2,22,-27,-2,17,-15
134.13,-2,19,-10,-9,22,-16,-2,20,-15,0,22,-19
134.17,2,22,-4,-7,19,-22,0,22,-23,-2,22,-19
134.21,-7,22,-7,0,19,-19,-2,22,-19,-2,17,-15
134.24,-2,22,-10,-7,22,-19,3,22,-19,-4,24,-15
134.27,-5,19,-7,-9,24,-19,0,20,-15,-2,17,-15
134.31,-2,19,-7,-12,22,-22,3,22,-15,-4,22,-15
134.35,-7,17,-7,-9,22,-16,3,22,-19,0,19,-15
134.38,-7,17,-7,-9,24,-19,0,24,-19,0,19,-23
134.41,-7,22,-4,-4,22,-22,-7,22,-19,-2,22,-11
134.45,-2,22,-10,-7,22,-22,0,27,-19,-4,22,-19
134.48,-7,17,-10,-9,26,-16,-7,24,-19,-7,22,-11
134.52,-5,19,-4,-7,22,-16,-2,20,-19,0,22,-19
134.55,-5,22,-7,-2,19,-19,-2,24,-19,-7,22,-19
134.59,-2,17,-10,-7,24,-19,-4,22,-19,-2,22,-11
134.62,-2,19,0,-9,22,-19,3,27,-23,-2,17,-23
134.66,-2,19,-14,-4,19,-16,-2,20,-19,-7,22,-15
134.69,-5,19,-7,-7,22,-19,0,22,-19,-4,24,-19
134.73,-7,15,-10,-4,24,-22,3,20,-15,-2,24,-15
134.76,-2,17,-10,-7,24,-19,-2,22,-19,-7,22,-19
134.80,-2,24,0,-7,24,-16,0,22,-15,-4,24,-15
134.83,-2,19,-4,-9,22,-22,-2,22,-19,-2,19,-15
134.87,-5,19,-7,-4,26,-22,-7,20,-19,-2,22,-19
134.90,-10,22,-4,-4,22,-16,0,17,-23,-2,26,-19
134.94,0,22,-4,-7,19,-19,-2,27,-19,-2,24,-15
134.98,-2,22,-4,-7,19,-16,-4,17,-19,-2,29,-23
135.01,-7,22,-10,-4,19,-16,0,24,-15,-4,26,-11
135.05,-7,17,-10,-7,19,-19,-4,24,-19,-4,19,-19
135.08,-5,19,-4,-7,19,-19,3,22,-23,-4,22,-15
135.11,-2,22,-10,-7,14,-22,0,22,-15,-2,24,-19
135.15,0,24,4,-7,19,-19,0,27,-15,-2,22,-15
135.18,-2,17,0,-9,17,-19,0,24,-15,-4,24,-15
135.22,-2,17,-7,-7,17,-22,0,22,-19,-4,26,-19
135.25,-7,22,-4,-2,19,-19,-2,24,-19,-4,19,-19
135.29,-7,22,-14,-4,22,-22,-2,27,-15,0,24,-27
135.32,-7,22,-14,-7,24,-19,-2,24,-19,-4,26,-15
135.36,-5,22,-4,-4,22,-22,0,24,-15,-2,17,-19
135.39,-5,19,-7,-7,19,-19,0,22,-23,-2,19,-11
135.43,-5,22,-10,-4,26,-16,-2,24,-15,-2,22,-15
135.46,-5,22,-10,-7,26,-8,0,24,-23,-7,22,-11
135.50,-2,22,-4,-7,26,-16,-2,27,-15,-4,22,-15
135.53,0,19,-7,-4,17,-19,3,22,-19,-2,22,-15
135.55,0,24,0,-7,19,-16,-2,24,-19,-2,19,-11
135.58,-2,19,-10,-7,19,-22,-7,22,-19,-2,19,-11
135.62,-5,24,-4,-7,24,-22,-2,22,-19,-7,19,-15
135.65,-5,22,-10,-12,22,-16,-2,22,-19,-2,24,-15
135.69,-5,22,-10,-7,19,-26,-4,20,-19,0,22,-19
135.72,-5,22,0,-4,19,-19,3,24,-19,-4,22,-15
135.76,-7,22,-4,-4,22,-19,0,24,-19,-4,17,-23
135.79,-5,17,-7,-7,22,-16,-2,24,-23,-2,22,-19
135.83,-2,19,-4,-4,22,-26,0,27,-23,-4,22,-19
135.86,-5,19,-7,-9,22,-19,0,24,-27,-4,19,-15
135.90,-5,22,-4,-9,22,-12,-2,22,-12,-2,24,-23
135.93,0,22,-14,-2,22,-16,-2,27,-15,-4,24,-15
135.97,-5,19,0,-9,24,-19,-2,24,-15,-2,22,-11
136.01,-2,19,-7,-4,19,-19,-4,24,-19,0,22,-15
136.04,-2,27,-7,-4,22,-19,-7,24,-23,-4,22,-15
136.08,-5,19,-4,-7,22,-19,0,20,-23,0,22,-23
136.11,-7,19,-7,-4,19,-19,3,22,-23,0,26,-15
136.14,-5,24,4,-7,19,-19,-2,22,-15,-2,26,-23
136.18,-2,19,-10,-12,22,-22,0,20,-19,-4,24,-19
136.21,-2,15,-7,-4,22,-16,-2,24,-19,-2,22,-19
136.25,-5,22,-4,-7,22,-16,0,22,-15,0,26,-23
136.28,-5,22,-4,-4,22,-22,-2,27,-15,-2,24,-19
136.32,-10,19,-14,-4,19,-16,-2,22,-19,-2,22,-19
136.35,-2,17,-7,-4,22,-16,0,22,-23,-7,24,-11
136.39,-5,22,-7,-7,19,-19,-2,24,-23,-4,22,-19
136.43,-7,22,-7,-4,19,-16,0,22,-15,-2,19,-15
136.46,-5,22,-4,-4,24,-12,-2,24,-15,-4,22,-19
136.50,-7,19,-10,-4,22,-19,0,29,-19,-4,24,-15
136.54,-2,17,-7,-2,24,-19,3,24,-12,-4,22,-19
136.57,-2,22,-4,-7,19,-16,-4,24,-23,-4,24,-15
136.60,-2,17,-7,-7,22,-19,-4,22,-15,-4,24,-15
136.64,-2,22,0,-7,22,-16,0,22,-19,-2,22,-15
136.67,0,19,0,-7,22,-16,3,27,-19,0,19,-19
136.71,-2,22,-7,-7,24,-16,-4,27,-19,0,22,-19
136.74,0,19,-7,-7,22,-16,-4,20,-19,-4,24,-15
136.78,-2,17,-4,-12,22,-19,-2,22,-19,-2,29,-11
136.81,-7,19,-4,-7,24,-16,-2,27,-15,-4,22,-11
136.85,-5,19,-7,-9,22,-19,0,29,-15,-2,22,-19
136.89,-2,17,-7,-7,19,-16,-2,22,-19,0,24,-15
136.92,-2,22,-7,-7,24,-19,-2,20,-19,-2,22,-19
136.96,0,22,-4,-9,22,-26,-4,20,-19,-4,22,-19
136.99,0,22,-7,-7,24,-19,-2,20,-19,-2,26,-19
137.02,-2,17,-14,-7,22,-16,-2,24,-19,-2,22,-15
137.06,2,19,-4,-9,22,-19,-2,24,-15,-4,22,-23
137.10,-2,19,-7,-2,24,-19,-4,20,-12,-2,22,-19
137.13,-5,17,-10,-2,14,-26,-2,20,-15,-4,19,-19
137.16,-5,19,-7,-4,19,-8,-2,22,-23,-2,19,-23
137.20,-10,19,-7,-7,22,-22,0,20,-19,-2,19,-15
137.23,-2,22,-10,-7,19,-19,-2,22,-19,-2,22,-19
137.27,-2,17,-7,-4,19,-16,0,24,-15,-4,24,-15
137.30,0,19,-4,-4,19,-19,3,22,-23,-2,19,-15
137.34,-2,15,-4,-4,19,-16,-2,24,-19,0,22,-19
137.37,0,17,-10,-7,19,-16,0,20,-27,-4,22,-19
137.41,-5,22,-4,-2,24,-16,0,22,-15,-7,19,-19
137.44,-5,12,-14,-4,22,-16,-2,24,-23,-4,19,-15
137.48,-2,19,-10,-4,17,-26,-2,22,-19,-2,14,-19
137.51,-5,22,-10,-4,22,-26,0,22,-19,0,19,-19
137.55,-5,17,-7,-7,22,-22,0,24,-15,-2,22,-19
137.58,-5,22,-4,-4,19,-16,-2,17,-19,0,22,-19
137.62,0,19,-10,-9,22,-16,-4,20,-15,-4,22,-11
137.65,2,19,-4,-7,17,-22,0,17,-19,-2,19,-19
137.69,-2,19,-10,-9,22,-26,-2,24,-19,-4,19,-15
137.72,-10,19,-10,-4,22,-16,-2,22,-15,-2,17,-23
137.76,-2,22,-4,-9,17,-19,-4,20,-19,3,17,-19
137.79,-5,19,-10,-9,19,-19,-4,20,-15,-2,17,-15
137.83,-5,17,-7,-4,19,-19,-2,22,-23,-2,17,-23
137.86,-5,22,-7,-4,22,-19,-2,20,-19,-2,14,-19
137.90,-2,19,-7,-2,24,-16,0,20,-15,-2,19,-19
137.93,-2,17,-10,-7,19,-22,-4,20,-19,-4,22,-15
137.97,-2,17,-10,-7,22,-26,0,24,-23,3,19,-23
138.00,-2,19,-7,-7,19,-19,0,20,-15,-2,19,-15
138.04,0,19,-10,-2,24,-12,5,24,-12,0,17,-11
138.07,-2,15,-10,-9,17,-26,0,24,-19,-2,22,-23
138.10,0,15,-4,-4,22,-26,5,22,-19,-2,24,-15
138.14,-7,17,-10,-4,22,-19,-2,24,-15,0,22,-23
138.17,-2,17,-10,-4,19,-19,0,17,-19,3,22,-11
138.21,-2,19,-7,-4,22,-19,-4,22,-19,-4,19,-19
138.24,0,17,-10,-12,19,-19,0,22,-15,-2,17,-19
138.28,2,19,-4,-9,22,-22,3,20,-15,-4,19,-15
138.31,-2,19,-10,-7,22,-19,-2,17,-23,-4,22,-23
138.35,-7,22,-7,-9,19,-30,0,20,-15,-2,22,-15
138.39,2,19,-10,-7,19,-19,0,22,-19,0,22,-15
138.42,-2,19,-7,-4,19,-12,0,22,-15,-4,19,-19
138.46,-5,19,-10,-7,26,-12,0,22,-19,-2,19,-15
138.49,-2,17,-10,-7,19,-12,-2,22,-23,-2,17,-19
138.53,-5,22,-10,-4,17,-16,0,27,-19,-2,22,-19
138.56,-2,17,-7,-7,19,-22,-2,22,-23,-4,19,-23
138.60,-2,19,-4,-4,22,-19,-2,20,-19,-4,19,-15
138.63,0,19,-10,-7,17,-19,-2,22,-19,-2,19,-19
138.66,-5,17,-10,-7,22,-19,0,22,-23,0,24,-23
138.70,-2,19,-10,-4,19,-19,-4,22,-15,0,22,-15
138.74,-2,19,-7,-7,19,-16,-2,22,-12,-2,19,-23
138.77,-2,22,-14,-4,22,-16,-2,20,-15,-7,24,-19
138.80,0,19,-14,-7,19,-22,0,20,-19,-2,22,-15
138.84,2,22,-10,-7,22,-19,-2,22,-15,-2,17,-19
138.87,-5,19,-10,-4,19,-19,-2,17,-23,-4,22,-19
138.91,-5,19,-10,-7,22,-12,-7,24,-15,-2,19,-15
138.94,-2,19,-7,-7,22,-19,-4,20,-19,-9,17,-19
138.98,-7,19,-7,-4,19,-19,-4,22,-8,-4,19,-19
139.01,-2,12,-7,-7,24,-22,3,20,-15,-4,24,-19
139.05,2,22,-10,-9,22,-19,0,24,-23,-4,22,-19
139.08,-5,19,-14,-7,24,-22,-2,20,-15,-2,17,-15
139.12,-5,15,-10,-2,19,-19,3,22,-15,-2,19,-19
139.16,-2,15,-7,-4,17,-19,-2,24,-15,-4,22,-19
139.19,2,17,-14,-9,19,-26,0,24,-15,-2,19,-15
139.23,-2,19,-7,-2,19,-19,-4,27,-19,-2,22,-11
139.26,0,19,-4,-4,22,-16,-2,22,-23,-4,19,-19
139.30,-5,22,-4,-4,19,-19,3,20,-12,-2,24,-15
139.33,-5,19,-7,-4,19,-22,0,22,-19,-4,19,-19
139.37,-2,19,-7,-2,22,-16,-2,22,-15,-2,24,-15
139.40,-5,17,-10,-12,17,-22,-2,20,-23,0,19,-19
139.44,-7,15,-14,-2,22,-19,0,24,-12,-7,19,-19
139.47,-7,22,-10,-4,19,-12,5,24,-15,0,26,-15
139.50,0,22,-14,-7,19,-19,-2,22,-19,0,19,-15
139.54,0,17,-10,-7,17,-16,0,24,-15,-7,17,-19
139.57,2,17,-7,-7,19,-19,-2,22,-23,-2,22,-19
139.61,-5,19,-7,-7,19,-19,0,22,-15,3,19,-15
139.64,-2,22,-14,-4,24,-22,0,22,-15,-4,22,-19
139.68,-2,22,-7,-4,17,-19,3,22,-19,-2,19,-23
139.71,-2,19,-14,-9,19,-19,0,20,-19,-2,17,-19
139.75,0,19,-7,-7,19,-19,-4,22,-19,0,26,-8
139.79,-2,17,-4,-2,24,-16,3,27,-19,-2,22,-19
139.82,-5,19,-10,-4,22,-16,0,22,-19,-4,22,-19
139.86,-7,17,-10,0,19,-22,0,24,-15,0,19,-19
139.89,-5,19,0,-4,19,-16,0,20,-23,-4,19,-27
139.93,-2,17,-10,-7,22,-16,-2,20,-19,-4,22,-11
139.96,-2,24,-7,-4,19,-19,5,24,-23,0,22,-15
140.00,-7,17,-10,-2,17,-22,3,22,-19,-2,22,-19
140.03,-5,19,-7,-7,19,-12,0,20,-12,-2,26,-19
140.06,-7,24,-7,-7,19,-19,0,24,-19,0,19,-15
140.10,-5,17,-14,-7,19,-19,-2,20,-15,0,19,-23
140.13,-7,19,-7,-9,19,-19,0,24,-15,-7,17,-23
140.17,0,19,-4,-7,19,-22,3,20,-23,-2,19,-19
140.21,-2,15,-7,-2,19,-12,-2,22,-15,0,19,-19
140.24,-5,22,-7,-7,22,-19,0,22,-12,-2,19,-15
140.28,0,22,-7,-4,19,-16,3,24,-19,-2,22,-15
140.31,-2,19,-4,-4,19,-19,-4,22,-15,-4,24,-19
140.35,-2,19,-10,-4,19,-19,3,24,-19,-4,19,-15
140.38,0,15,-7,-4,19,-16,-4,24,-15,-4,24,-19
140.42,-2,19,-7,-7,22,-22,-2,22,-8,0,19,-19
140.45,-2,17,-7,-2,19,-19,0,24,-19,-2,24,-19
140.49,-2,19,-14,-7,19,-22,0,22,-19,-4,17,-15
140.52,-5,19,-10,-4,19,-16,-4,20,-12,0,19,-15
140.56,-2,19,-7,-4,22,-16,3,24,-19,-2,19,-15
140.59,-2,17,-14,-4,19,-12,-2,20,-15,-7,17,-15
140.63,-7,22,-4,-4,22,-19,-2,20,-15,-7,22,-19
140.66,-2,17,-7,-2,22,-26,-2,24,-15,0,22,-8
140.69,-2,17,-7,-7,24,-22,3,20,-12,-2,22,-19
140.73,-7,22,-7,-4,19,-22,0,22,-15,-4,22,-19
140.79,-5,19,-10,-7,22,-19,3,20,-23,-2,24,-15
140.82,0,19,-10,-9,22,-12,0,27,-19,0,24,-19
140.86,0,19,-7,-4,24,-19,3,24,-12,-2,24,-11
140.89,-5,22,-7,-4,19,-12,-2,24,-27,-2,22,-19
140.92,-2,17,-7,-12,22,-16,0,17,-19,-9,22,-15
140.96,-2,19,-7,-4,19,-26,0,20,-23,-2,22,-19
140.99,-5,17,-7,-9,19,-19,0,20,-19,-2,19,-15
141.03,-2,19,-10,-9,22,-8,-2,20,-15,-2,22,-19
141.06,-5,10,0,-7,19,-16,0,22,-15,-2,14,-19
141.10,-2,19,-10,-7,19,-19,0,22,-15,-4,22,-11
141.13,0,19,-7,-7,17,-22,3,17,-19,-4,19,-15
141.17,-2,22,-7,-4,19,-19,3,22,-23,-2,22,-15
141.21,-7,19,-7,-4,19,-16,0,22,-19,3,19,-15
141.24,-2,22,-4,-9,22,-19,3,22,-23,-2,22,-19
141.28,-2,17,-7,0,22,-19,-2,24,-15,0,22,-15
141.31,0,17,-10,-7,22,-19,0,20,-19,-2,17,-15
141.35,-5,17,-10,-7,19,-19,3,20,-19,0,19,-15
141.38,2,19,-7,-4,19,-19,0,22,-19,0,22,-19
141.41,-2,17,-14,-7,19,-22,-2,17,-19,-4,17,-19
141.45,-2,19,-10,-4,17,-22,-4,22,-19,-2,19,-19
141.49,-2,19,-10,-4,22,-19,-4,22,-15,-2,22,-23
141.52,-2,22,-14,-2,22,-22,-2,27,-23,-4,22,-11
141.55,-5,22,-10,-4,17,-16,-2,24,-15,-2,22,-23
141.59,-2,19,-7,-2,22,-16,0,22,-23,0,19,-23
141.62,-2,15,-4,-7,22,-19,0,22,-19,-7,19,-19
141.66,-2,19,-7,-2,17,-26,-2,22,-15,-4,17,-27
141.69,-5,17,-10,-9,19,-19,3,24,-23,-2,19,-19
141.73,0,19,-4,-2,22,-19,0,22,-12,3,22,-11
141.77,-2,22,-14,-4,19,-22,-2,20,-15,-4,22,-19
141.80,-5,17,-10,-4,24,-16,0,24,-15,-2,17,-15
141.84,-2,19,-7,-7,17,-26,3,24,-12,-2,17,-15
141.87,0,19,-7,-7,19,-19,-7,27,-19,-2,24,-15
141.91,-2,19,-10,-2,19,-26,-2,22,-19,-4,19,-19
